PHASE,K,n,seed,R,count
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,12,98
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,13,7
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,14,26
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,15,10
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,16,17
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,17,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,18,16
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,19,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,21,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,22,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,24,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,25,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,26,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,27,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,36,260828036,28,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,0,6604
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,1,52124
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,2,26395
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,3,5798
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,4,5503
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,5,875
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,6,1495
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,7,202
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,8,538
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,9,144
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,10,110
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,11,17
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,12,109
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,13,8
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,14,20
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,15,10
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,16,22
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,17,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,18,8
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,19,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,20,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,21,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,22,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,24,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,27,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,28,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,31,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,33,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,38,260828038,51,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,0,3725
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,1,53966
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,2,27242
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,3,5802
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,4,5623
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,5,862
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,6,1494
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,7,239
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,8,538
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,9,122
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,10,121
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,11,22
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,12,145
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,13,12
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,14,27
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,15,10
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,16,24
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,17,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,18,12
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,19,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,20,4
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,21,2
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,22,1
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,24,3
POST_HOC_EXPLORATORY_K_ROBUSTNESS_OF_COMPETITION_PEAK,5,40,260828040,27,1
