n,permutation,n_candidates,n_score_levels,n_automorphisms,candidates_available,level_index,primary_score,secondary_score,candidate_count,orbit_count,orbit_sizes
9,642103785,0,0,,0,,,,,,
9,642103857,0,0,,0,,,,,,
9,642103875,0,0,,0,,,,,,
9,642105378,0,0,,0,,,,,,
9,642105387,0,0,,0,,,,,,
9,642105738,0,0,,0,,,,,,
9,642105783,0,0,,0,,,,,,
9,642105837,0,0,,0,,,,,,
9,642105873,0,0,,0,,,,,,
9,642107358,0,0,,0,,,,,,
9,642107385,0,0,,0,,,,,,
9,642107538,0,0,,0,,,,,,
9,642107583,0,0,,0,,,,,,
9,642107835,0,0,,0,,,,,,
9,642107853,0,0,,0,,,,,,
9,642108357,0,0,,0,,,,,,
9,642108375,0,0,,0,,,,,,
9,642108537,0,0,,0,,,,,,
9,642108573,0,0,,0,,,,,,
9,642108735,0,0,,0,,,,,,
9,642108753,0,0,,0,,,,,,
9,642130578,0,0,,0,,,,,,
9,642130587,0,0,,0,,,,,,
9,642130758,0,0,,0,,,,,,
9,642130785,0,0,,0,,,,,,
9,642130857,0,0,,0,,,,,,
9,642130875,0,0,,0,,,,,,
9,642135078,0,0,,0,,,,,,
9,642135087,0,0,,0,,,,,,
9,642135708,0,0,,0,,,,,,
9,642135780,0,0,,0,,,,,,
9,642135807,0,0,,0,,,,,,
9,642135870,0,0,,0,,,,,,
9,642137058,0,0,,0,,,,,,
9,642137085,0,0,,0,,,,,,
9,642137508,0,0,,0,,,,,,
9,642137580,0,0,,0,,,,,,
9,642137805,0,0,,0,,,,,,
9,642137850,0,0,,0,,,,,,
9,642138057,0,0,,0,,,,,,
9,642138075,0,0,,0,,,,,,
9,642138507,0,0,,0,,,,,,
9,642138570,0,0,,0,,,,,,
9,642138705,0,0,,0,,,,,,
9,642138750,0,0,,0,,,,,,
9,642150378,0,0,,0,,,,,,
9,642150387,0,0,,0,,,,,,
9,642150738,0,0,,0,,,,,,
9,642150783,0,0,,0,,,,,,
9,642150837,0,0,,0,,,,,,
9,642150873,0,0,,0,,,,,,
9,642153078,0,0,,0,,,,,,
9,642153087,0,0,,0,,,,,,
9,642153708,0,0,,0,,,,,,
9,642153780,0,0,,0,,,,,,
9,642153807,0,0,,0,,,,,,
9,642153870,0,0,,0,,,,,,
9,642157038,0,0,,0,,,,,,
9,642157083,0,0,,0,,,,,,
9,642157308,0,0,,0,,,,,,
9,642157380,0,0,,0,,,,,,
9,642157803,0,0,,0,,,,,,
9,642157830,0,0,,0,,,,,,
9,642158037,0,0,,0,,,,,,
9,642158073,0,0,,0,,,,,,
9,642158307,0,0,,0,,,,,,
9,642158370,0,0,,0,,,,,,
9,642158703,0,0,,0,,,,,,
9,642158730,0,0,,0,,,,,,
9,642170358,0,0,,0,,,,,,
9,642170385,0,0,,0,,,,,,
9,642170538,0,0,,0,,,,,,
9,642170583,0,0,,0,,,,,,
9,642170835,0,0,,0,,,,,,
9,642170853,0,0,,0,,,,,,
9,642173058,0,0,,0,,,,,,
9,642173085,0,0,,0,,,,,,
9,642173508,0,0,,0,,,,,,
9,642173580,0,0,,0,,,,,,
9,642173805,0,0,,0,,,,,,
9,642173850,0,0,,0,,,,,,
9,642175038,0,0,,0,,,,,,
9,642175083,0,0,,0,,,,,,
9,642175308,0,0,,0,,,,,,
9,642175380,0,0,,0,,,,,,
9,642175803,0,0,,0,,,,,,
9,642175830,0,0,,0,,,,,,
9,642178035,0,0,,0,,,,,,
9,642178053,0,0,,0,,,,,,
9,642178305,0,0,,0,,,,,,
9,642178350,0,0,,0,,,,,,
9,642178503,0,0,,0,,,,,,
9,642178530,0,0,,0,,,,,,
9,642180357,0,0,,0,,,,,,
9,642180375,0,0,,0,,,,,,
9,642180537,0,0,,0,,,,,,
9,642180573,0,0,,0,,,,,,
9,642180735,0,0,,0,,,,,,
9,642180753,0,0,,0,,,,,,
9,642183057,0,0,,0,,,,,,
9,642183075,0,0,,0,,,,,,
9,642183507,0,0,,0,,,,,,
9,642183570,0,0,,0,,,,,,
9,642183705,0,0,,0,,,,,,
9,642183750,0,0,,0,,,,,,
9,642185037,0,0,,0,,,,,,
9,642185073,0,0,,0,,,,,,
9,642185307,0,0,,0,,,,,,
9,642185370,0,0,,0,,,,,,
9,642185703,0,0,,0,,,,,,
9,642185730,0,0,,0,,,,,,
9,642187035,0,0,,0,,,,,,
9,642187053,0,0,,0,,,,,,
9,642187305,0,0,,0,,,,,,
9,642187350,0,0,,0,,,,,,
9,642187503,0,0,,0,,,,,,
9,642187530,0,0,,0,,,,,,
9,642301578,0,0,,0,,,,,,
9,642301587,0,0,,0,,,,,,
9,642301758,0,0,,0,,,,,,
9,642301785,0,0,,0,,,,,,
9,642301857,0,0,,0,,,,,,
9,642301875,0,0,,0,,,,,,
9,642305178,0,0,,0,,,,,,
9,642305187,0,0,,0,,,,,,
9,642305718,0,0,,0,,,,,,
9,642305781,0,0,,0,,,,,,
9,642305817,0,0,,0,,,,,,
9,642305871,0,0,,0,,,,,,
9,642307158,0,0,,0,,,,,,
9,642307185,0,0,,0,,,,,,
9,642307518,0,0,,0,,,,,,
9,642307581,0,0,,0,,,,,,
9,642307815,0,0,,0,,,,,,
9,642307851,0,0,,0,,,,,,
9,642308157,0,0,,0,,,,,,
9,642308175,0,0,,0,,,,,,
9,642308517,0,0,,0,,,,,,
9,642308571,0,0,,0,,,,,,
9,642308715,0,0,,0,,,,,,
9,642308751,0,0,,0,,,,,,
9,642310578,0,0,,0,,,,,,
9,642310587,0,0,,0,,,,,,
9,642310758,0,0,,0,,,,,,
9,642310785,0,0,,0,,,,,,
9,642310857,0,0,,0,,,,,,
9,642310875,0,0,,0,,,,,,
9,642315078,0,0,,0,,,,,,
9,642315087,0,0,,0,,,,,,
9,642315708,0,0,,0,,,,,,
9,642315780,0,0,,0,,,,,,
9,642315807,0,0,,0,,,,,,
9,642315870,0,0,,0,,,,,,
9,642317058,0,0,,0,,,,,,
9,642317085,0,0,,0,,,,,,
9,642317508,0,0,,0,,,,,,
9,642317580,0,0,,0,,,,,,
9,642317805,0,0,,0,,,,,,
9,642317850,0,0,,0,,,,,,
9,642318057,0,0,,0,,,,,,
9,642318075,0,0,,0,,,,,,
9,642318507,0,0,,0,,,,,,
9,642318570,0,0,,0,,,,,,
9,642318705,0,0,,0,,,,,,
9,642318750,0,0,,0,,,,,,
9,642350178,0,0,,0,,,,,,
9,642350187,0,0,,0,,,,,,
9,642350718,0,0,,0,,,,,,
9,642350781,0,0,,0,,,,,,
9,642350817,0,0,,0,,,,,,
9,642350871,0,0,,0,,,,,,
9,642351078,0,0,,0,,,,,,
9,642351087,0,0,,0,,,,,,
9,642351708,0,0,,0,,,,,,
9,642351780,0,0,,0,,,,,,
9,642351807,0,0,,0,,,,,,
9,642351870,0,0,,0,,,,,,
9,642357018,0,0,,0,,,,,,
9,642357081,0,0,,0,,,,,,
9,642357108,0,0,,0,,,,,,
9,642357180,0,0,,0,,,,,,
9,642357801,0,0,,0,,,,,,
9,642357810,0,0,,0,,,,,,
9,642358017,0,0,,0,,,,,,
9,642358071,0,0,,0,,,,,,
9,642358107,0,0,,0,,,,,,
9,642358170,0,0,,0,,,,,,
9,642358701,0,0,,0,,,,,,
9,642358710,0,0,,0,,,,,,
9,642370158,0,0,,0,,,,,,
9,642370185,0,0,,0,,,,,,
9,642370518,0,0,,0,,,,,,
9,642370581,0,0,,0,,,,,,
9,642370815,0,0,,0,,,,,,
9,642370851,0,0,,0,,,,,,
9,642371058,0,0,,0,,,,,,
9,642371085,0,0,,0,,,,,,
9,642371508,0,0,,0,,,,,,
9,642371580,0,0,,0,,,,,,
9,642371805,0,0,,0,,,,,,
9,642371850,0,0,,0,,,,,,
9,642375018,0,0,,0,,,,,,
9,642375081,0,0,,0,,,,,,
9,642375108,0,0,,0,,,,,,
9,642375180,0,0,,0,,,,,,
9,642375801,0,0,,0,,,,,,
9,642375810,0,0,,0,,,,,,
9,642378015,0,0,,0,,,,,,
9,642378051,0,0,,0,,,,,,
9,642378105,0,0,,0,,,,,,
9,642378150,0,0,,0,,,,,,
9,642378501,0,0,,0,,,,,,
9,642378510,0,0,,0,,,,,,
9,642380157,0,0,,0,,,,,,
9,642380175,0,0,,0,,,,,,
9,642380517,0,0,,0,,,,,,
9,642380571,0,0,,0,,,,,,
9,642380715,0,0,,0,,,,,,
9,642380751,0,0,,0,,,,,,
9,642381057,0,0,,0,,,,,,
9,642381075,0,0,,0,,,,,,
9,642381507,0,0,,0,,,,,,
9,642381570,0,0,,0,,,,,,
9,642381705,0,0,,0,,,,,,
9,642381750,0,0,,0,,,,,,
9,642385017,0,0,,0,,,,,,
9,642385071,0,0,,0,,,,,,
9,642385107,0,0,,0,,,,,,
9,642385170,0,0,,0,,,,,,
9,642385701,0,0,,0,,,,,,
9,642385710,0,0,,0,,,,,,
9,642387015,0,0,,0,,,,,,
9,642387051,0,0,,0,,,,,,
9,642387105,0,0,,0,,,,,,
9,642387150,0,0,,0,,,,,,
9,642387501,0,0,,0,,,,,,
9,642387510,0,0,,0,,,,,,
9,642501378,0,0,,0,,,,,,
9,642501387,0,0,,0,,,,,,
9,642501738,0,0,,0,,,,,,
9,642501783,0,0,,0,,,,,,
9,642501837,0,0,,0,,,,,,
9,642501873,0,0,,0,,,,,,
9,642503178,0,0,,0,,,,,,
9,642503187,0,0,,0,,,,,,
9,642503718,0,0,,0,,,,,,
9,642503781,0,0,,0,,,,,,
9,642503817,0,0,,0,,,,,,
9,642503871,0,0,,0,,,,,,
9,642507138,0,0,,0,,,,,,
9,642507183,0,0,,0,,,,,,
9,642507318,0,0,,0,,,,,,
9,642507381,0,0,,0,,,,,,
9,642507813,0,0,,0,,,,,,
9,642507831,0,0,,0,,,,,,
9,642508137,0,0,,0,,,,,,
9,642508173,0,0,,0,,,,,,
9,642508317,0,0,,0,,,,,,
9,642508371,0,0,,0,,,,,,
9,642508713,0,0,,0,,,,,,
9,642508731,0,0,,0,,,,,,
9,642510378,0,0,,0,,,,,,
9,642510387,0,0,,0,,,,,,
9,642510738,0,0,,0,,,,,,
9,642510783,0,0,,0,,,,,,
9,642510837,0,0,,0,,,,,,
9,642510873,0,0,,0,,,,,,
9,642513078,0,0,,0,,,,,,
9,642513087,0,0,,0,,,,,,
9,642513708,0,0,,0,,,,,,
9,642513780,0,0,,0,,,,,,
9,642513807,0,0,,0,,,,,,
9,642513870,0,0,,0,,,,,,
9,642517038,0,0,,0,,,,,,
9,642517083,0,0,,0,,,,,,
9,642517308,0,0,,0,,,,,,
9,642517380,0,0,,0,,,,,,
9,642517803,0,0,,0,,,,,,
9,642517830,0,0,,0,,,,,,
9,642518037,0,0,,0,,,,,,
9,642518073,0,0,,0,,,,,,
9,642518307,0,0,,0,,,,,,
9,642518370,0,0,,0,,,,,,
9,642518703,0,0,,0,,,,,,
9,642518730,0,0,,0,,,,,,
9,642530178,0,0,,0,,,,,,
9,642530187,0,0,,0,,,,,,
9,642530718,0,0,,0,,,,,,
9,642530781,0,0,,0,,,,,,
9,642530817,0,0,,0,,,,,,
9,642530871,0,0,,0,,,,,,
9,642531078,0,0,,0,,,,,,
9,642531087,0,0,,0,,,,,,
9,642531708,0,0,,0,,,,,,
9,642531780,0,0,,0,,,,,,
9,642531807,0,0,,0,,,,,,
9,642531870,0,0,,0,,,,,,
9,642537018,0,0,,0,,,,,,
9,642537081,0,0,,0,,,,,,
9,642537108,0,0,,0,,,,,,
9,642537180,0,0,,0,,,,,,
9,642537801,0,0,,0,,,,,,
9,642537810,0,0,,0,,,,,,
9,642538017,0,0,,0,,,,,,
9,642538071,0,0,,0,,,,,,
9,642538107,0,0,,0,,,,,,
9,642538170,0,0,,0,,,,,,
9,642538701,0,0,,0,,,,,,
9,642538710,0,0,,0,,,,,,
9,642570138,0,0,,0,,,,,,
9,642570183,0,0,,0,,,,,,
9,642570318,0,0,,0,,,,,,
9,642570381,0,0,,0,,,,,,
9,642570813,0,0,,0,,,,,,
9,642570831,0,0,,0,,,,,,
9,642571038,0,0,,0,,,,,,
9,642571083,0,0,,0,,,,,,
9,642571308,0,0,,0,,,,,,
9,642571380,0,0,,0,,,,,,
9,642571803,0,0,,0,,,,,,
9,642571830,0,0,,0,,,,,,
9,642573018,0,0,,0,,,,,,
9,642573081,0,0,,0,,,,,,
9,642573108,0,0,,0,,,,,,
9,642573180,0,0,,0,,,,,,
9,642573801,0,0,,0,,,,,,
9,642573810,0,0,,0,,,,,,
9,642578013,0,0,,0,,,,,,
9,642578031,0,0,,0,,,,,,
9,642578103,0,0,,0,,,,,,
9,642578130,0,0,,0,,,,,,
9,642578301,0,0,,0,,,,,,
9,642578310,0,0,,0,,,,,,
9,642580137,0,0,,0,,,,,,
9,642580173,0,0,,0,,,,,,
9,642580317,0,0,,0,,,,,,
9,642580371,0,0,,0,,,,,,
9,642580713,0,0,,0,,,,,,
9,642580731,0,0,,0,,,,,,
9,642581037,0,0,,0,,,,,,
9,642581073,0,0,,0,,,,,,
9,642581307,0,0,,0,,,,,,
9,642581370,0,0,,0,,,,,,
9,642581703,0,0,,0,,,,,,
9,642581730,0,0,,0,,,,,,
9,642583017,0,0,,0,,,,,,
9,642583071,0,0,,0,,,,,,
9,642583107,0,0,,0,,,,,,
9,642583170,0,0,,0,,,,,,
9,642583701,0,0,,0,,,,,,
9,642583710,0,0,,0,,,,,,
9,642587013,0,0,,0,,,,,,
9,642587031,0,0,,0,,,,,,
9,642587103,0,0,,0,,,,,,
9,642587130,0,0,,0,,,,,,
9,642587301,0,0,,0,,,,,,
9,642587310,0,0,,0,,,,,,
9,642701358,0,0,,0,,,,,,
9,642701385,0,0,,0,,,,,,
9,642701538,0,0,,0,,,,,,
9,642701583,0,0,,0,,,,,,
9,642701835,0,0,,0,,,,,,
9,642701853,0,0,,0,,,,,,
9,642703158,0,0,,0,,,,,,
9,642703185,0,0,,0,,,,,,
9,642703518,0,0,,0,,,,,,
9,642703581,0,0,,0,,,,,,
9,642703815,0,0,,0,,,,,,
9,642703851,0,0,,0,,,,,,
9,642705138,0,0,,0,,,,,,
9,642705183,0,0,,0,,,,,,
9,642705318,0,0,,0,,,,,,
9,642705381,0,0,,0,,,,,,
9,642705813,0,0,,0,,,,,,
9,642705831,0,0,,0,,,,,,
9,642708135,0,0,,0,,,,,,
9,642708153,0,0,,0,,,,,,
9,642708315,0,0,,0,,,,,,
9,642708351,0,0,,0,,,,,,
9,642708513,0,0,,0,,,,,,
9,642708531,0,0,,0,,,,,,
9,642710358,0,0,,0,,,,,,
9,642710385,0,0,,0,,,,,,
9,642710538,0,0,,0,,,,,,
9,642710583,0,0,,0,,,,,,
9,642710835,0,0,,0,,,,,,
9,642710853,0,0,,0,,,,,,
9,642713058,0,0,,0,,,,,,
9,642713085,0,0,,0,,,,,,
9,642713508,0,0,,0,,,,,,
9,642713580,0,0,,0,,,,,,
9,642713805,0,0,,0,,,,,,
9,642713850,0,0,,0,,,,,,
9,642715038,0,0,,0,,,,,,
9,642715083,0,0,,0,,,,,,
9,642715308,0,0,,0,,,,,,
9,642715380,0,0,,0,,,,,,
9,642715803,0,0,,0,,,,,,
9,642715830,0,0,,0,,,,,,
9,642718035,0,0,,0,,,,,,
9,642718053,0,0,,0,,,,,,
9,642718305,0,0,,0,,,,,,
9,642718350,0,0,,0,,,,,,
9,642718503,0,0,,0,,,,,,
9,642718530,0,0,,0,,,,,,
9,642730158,0,0,,0,,,,,,
9,642730185,0,0,,0,,,,,,
9,642730518,0,0,,0,,,,,,
9,642730581,0,0,,0,,,,,,
9,642730815,0,0,,0,,,,,,
9,642730851,0,0,,0,,,,,,
9,642731058,0,0,,0,,,,,,
9,642731085,0,0,,0,,,,,,
9,642731508,0,0,,0,,,,,,
9,642731580,0,0,,0,,,,,,
9,642731805,0,0,,0,,,,,,
9,642731850,0,0,,0,,,,,,
9,642735018,0,0,,0,,,,,,
9,642735081,0,0,,0,,,,,,
9,642735108,0,0,,0,,,,,,
9,642735180,0,0,,0,,,,,,
9,642735801,0,0,,0,,,,,,
9,642735810,0,0,,0,,,,,,
9,642738015,0,0,,0,,,,,,
9,642738051,0,0,,0,,,,,,
9,642738105,0,0,,0,,,,,,
9,642738150,0,0,,0,,,,,,
9,642738501,0,0,,0,,,,,,
9,642738510,0,0,,0,,,,,,
9,642750138,0,0,,0,,,,,,
9,642750183,0,0,,0,,,,,,
9,642750318,0,0,,0,,,,,,
9,642750381,0,0,,0,,,,,,
9,642750813,0,0,,0,,,,,,
9,642750831,0,0,,0,,,,,,
9,642751038,0,0,,0,,,,,,
9,642751083,0,0,,0,,,,,,
9,642751308,0,0,,0,,,,,,
9,642751380,0,0,,0,,,,,,
9,642751803,0,0,,0,,,,,,
9,642751830,0,0,,0,,,,,,
9,642753018,0,0,,0,,,,,,
9,642753081,0,0,,0,,,,,,
9,642753108,0,0,,0,,,,,,
9,642753180,0,0,,0,,,,,,
9,642753801,0,0,,0,,,,,,
9,642753810,0,0,,0,,,,,,
9,642758013,0,0,,0,,,,,,
9,642758031,0,0,,0,,,,,,
9,642758103,0,0,,0,,,,,,
9,642758130,0,0,,0,,,,,,
9,642758301,0,0,,0,,,,,,
9,642758310,0,0,,0,,,,,,
9,642780135,0,0,,0,,,,,,
9,642780153,0,0,,0,,,,,,
9,642780315,0,0,,0,,,,,,
9,642780351,0,0,,0,,,,,,
9,642780513,0,0,,0,,,,,,
9,642780531,0,0,,0,,,,,,
9,642781035,0,0,,0,,,,,,
9,642781053,0,0,,0,,,,,,
9,642781305,0,0,,0,,,,,,
9,642781350,0,0,,0,,,,,,
9,642781503,0,0,,0,,,,,,
9,642781530,0,0,,0,,,,,,
9,642783015,0,0,,0,,,,,,
9,642783051,0,0,,0,,,,,,
9,642783105,0,0,,0,,,,,,
9,642783150,0,0,,0,,,,,,
9,642783501,0,0,,0,,,,,,
9,642783510,0,0,,0,,,,,,
9,642785013,0,0,,0,,,,,,
9,642785031,0,0,,0,,,,,,
9,642785103,0,0,,0,,,,,,
9,642785130,0,0,,0,,,,,,
9,642785301,0,0,,0,,,,,,
9,642785310,0,0,,0,,,,,,
9,642801357,0,0,,0,,,,,,
9,642801375,0,0,,0,,,,,,
9,642801537,0,0,,0,,,,,,
9,642801573,0,0,,0,,,,,,
9,642801735,0,0,,0,,,,,,
9,642801753,0,0,,0,,,,,,
9,642803157,0,0,,0,,,,,,
9,642803175,0,0,,0,,,,,,
9,642803517,0,0,,0,,,,,,
9,642803571,0,0,,0,,,,,,
9,642803715,0,0,,0,,,,,,
9,642803751,0,0,,0,,,,,,
9,642805137,0,0,,0,,,,,,
9,642805173,0,0,,0,,,,,,
9,642805317,0,0,,0,,,,,,
9,642805371,0,0,,0,,,,,,
9,642805713,0,0,,0,,,,,,
9,642805731,0,0,,0,,,,,,
9,642807135,0,0,,0,,,,,,
9,642807153,0,0,,0,,,,,,
9,642807315,0,0,,0,,,,,,
9,642807351,0,0,,0,,,,,,
9,642807513,0,0,,0,,,,,,
9,642807531,0,0,,0,,,,,,
9,642810357,0,0,,0,,,,,,
9,642810375,0,0,,0,,,,,,
9,642810537,0,0,,0,,,,,,
9,642810573,0,0,,0,,,,,,
9,642810735,0,0,,0,,,,,,
9,642810753,0,0,,0,,,,,,
9,642813057,0,0,,0,,,,,,
9,642813075,0,0,,0,,,,,,
9,642813507,0,0,,0,,,,,,
9,642813570,0,0,,0,,,,,,
9,642813705,0,0,,0,,,,,,
9,642813750,0,0,,0,,,,,,
9,642815037,0,0,,0,,,,,,
9,642815073,0,0,,0,,,,,,
9,642815307,0,0,,0,,,,,,
9,642815370,0,0,,0,,,,,,
9,642815703,0,0,,0,,,,,,
9,642815730,0,0,,0,,,,,,
9,642817035,0,0,,0,,,,,,
9,642817053,0,0,,0,,,,,,
9,642817305,0,0,,0,,,,,,
9,642817350,0,0,,0,,,,,,
9,642817503,0,0,,0,,,,,,
9,642817530,0,0,,0,,,,,,
9,642830157,0,0,,0,,,,,,
9,642830175,0,0,,0,,,,,,
9,642830517,0,0,,0,,,,,,
9,642830571,0,0,,0,,,,,,
9,642830715,0,0,,0,,,,,,
9,642830751,0,0,,0,,,,,,
9,642831057,0,0,,0,,,,,,
9,642831075,0,0,,0,,,,,,
9,642831507,0,0,,0,,,,,,
9,642831570,0,0,,0,,,,,,
9,642831705,0,0,,0,,,,,,
9,642831750,0,0,,0,,,,,,
9,642835017,0,0,,0,,,,,,
9,642835071,0,0,,0,,,,,,
9,642835107,0,0,,0,,,,,,
9,642835170,0,0,,0,,,,,,
9,642835701,0,0,,0,,,,,,
9,642835710,0,0,,0,,,,,,
9,642837015,0,0,,0,,,,,,
9,642837051,0,0,,0,,,,,,
9,642837105,0,0,,0,,,,,,
9,642837150,0,0,,0,,,,,,
9,642837501,0,0,,0,,,,,,
9,642837510,0,0,,0,,,,,,
9,642850137,0,0,,0,,,,,,
9,642850173,0,0,,0,,,,,,
9,642850317,0,0,,0,,,,,,
9,642850371,0,0,,0,,,,,,
9,642850713,0,0,,0,,,,,,
9,642850731,0,0,,0,,,,,,
9,642851037,0,0,,0,,,,,,
9,642851073,0,0,,0,,,,,,
9,642851307,0,0,,0,,,,,,
9,642851370,0,0,,0,,,,,,
9,642851703,0,0,,0,,,,,,
9,642851730,0,0,,0,,,,,,
9,642853017,0,0,,0,,,,,,
9,642853071,0,0,,0,,,,,,
9,642853107,0,0,,0,,,,,,
9,642853170,0,0,,0,,,,,,
9,642853701,0,0,,0,,,,,,
9,642853710,0,0,,0,,,,,,
9,642857013,0,0,,0,,,,,,
9,642857031,0,0,,0,,,,,,
9,642857103,0,0,,0,,,,,,
9,642857130,0,0,,0,,,,,,
9,642857301,0,0,,0,,,,,,
9,642857310,0,0,,0,,,,,,
9,642870135,0,0,,0,,,,,,
9,642870153,0,0,,0,,,,,,
9,642870315,0,0,,0,,,,,,
9,642870351,0,0,,0,,,,,,
9,642870513,0,0,,0,,,,,,
9,642870531,0,0,,0,,,,,,
9,642871035,0,0,,0,,,,,,
9,642871053,0,0,,0,,,,,,
9,642871305,0,0,,0,,,,,,
9,642871350,0,0,,0,,,,,,
9,642871503,0,0,,0,,,,,,
9,642871530,0,0,,0,,,,,,
9,642873015,0,0,,0,,,,,,
9,642873051,0,0,,0,,,,,,
9,642873105,0,0,,0,,,,,,
9,642873150,0,0,,0,,,,,,
9,642873501,0,0,,0,,,,,,
9,642873510,0,0,,0,,,,,,
9,642875013,0,0,,0,,,,,,
9,642875031,0,0,,0,,,,,,
9,642875103,0,0,,0,,,,,,
9,642875130,0,0,,0,,,,,,
9,642875301,0,0,,0,,,,,,
9,642875310,0,0,,0,,,,,,
9,643012578,1,1,2,1,0,3,6,1,1,1
9,643012587,0,0,,0,,,,,,
9,643012758,0,0,,0,,,,,,
9,643012785,0,0,,0,,,,,,
9,643012857,0,0,,0,,,,,,
9,643012875,0,0,,0,,,,,,
9,643015278,0,0,,0,,,,,,
9,643015287,0,0,,0,,,,,,
9,643015728,0,0,,0,,,,,,
9,643015782,0,0,,0,,,,,,
9,643015827,0,0,,0,,,,,,
9,643015872,0,0,,0,,,,,,
9,643017258,0,0,,0,,,,,,
9,643017285,0,0,,0,,,,,,
9,643017528,0,0,,0,,,,,,
9,643017582,0,0,,0,,,,,,
9,643017825,0,0,,0,,,,,,
9,643017852,0,0,,0,,,,,,
9,643018257,0,0,,0,,,,,,
9,643018275,0,0,,0,,,,,,
9,643018527,0,0,,0,,,,,,
9,643018572,0,0,,0,,,,,,
9,643018725,0,0,,0,,,,,,
9,643018752,0,0,,0,,,,,,
9,643021578,0,0,,0,,,,,,
9,643021587,0,0,,0,,,,,,
9,643021758,0,0,,0,,,,,,
9,643021785,0,0,,0,,,,,,
9,643021857,0,0,,0,,,,,,
9,643021875,0,0,,0,,,,,,
9,643025178,0,0,,0,,,,,,
9,643025187,0,0,,0,,,,,,
9,643025718,0,0,,0,,,,,,
9,643025781,0,0,,0,,,,,,
9,643025817,0,0,,0,,,,,,
9,643025871,0,0,,0,,,,,,
9,643027158,0,0,,0,,,,,,
9,643027185,0,0,,0,,,,,,
9,643027518,0,0,,0,,,,,,
9,643027581,0,0,,0,,,,,,
9,643027815,0,0,,0,,,,,,
9,643027851,0,0,,0,,,,,,
9,643028157,0,0,,0,,,,,,
9,643028175,0,0,,0,,,,,,
9,643028517,0,0,,0,,,,,,
9,643028571,0,0,,0,,,,,,
9,643028715,0,0,,0,,,,,,
9,643028751,0,0,,0,,,,,,
9,643051278,0,0,,0,,,,,,
9,643051287,0,0,,0,,,,,,
9,643051728,0,0,,0,,,,,,
9,643051782,0,0,,0,,,,,,
9,643051827,0,0,,0,,,,,,
9,643051872,0,0,,0,,,,,,
9,643052178,0,0,,0,,,,,,
9,643052187,0,0,,0,,,,,,
9,643052718,0,0,,0,,,,,,
9,643052781,0,0,,0,,,,,,
9,643052817,0,0,,0,,,,,,
9,643052871,0,0,,0,,,,,,
9,643057128,0,0,,0,,,,,,
9,643057182,0,0,,0,,,,,,
9,643057218,0,0,,0,,,,,,
9,643057281,0,0,,0,,,,,,
9,643057812,0,0,,0,,,,,,
9,643057821,0,0,,0,,,,,,
9,643058127,0,0,,0,,,,,,
9,643058172,0,0,,0,,,,,,
9,643058217,0,0,,0,,,,,,
9,643058271,0,0,,0,,,,,,
9,643058712,0,0,,0,,,,,,
9,643058721,0,0,,0,,,,,,
9,643071258,0,0,,0,,,,,,
9,643071285,0,0,,0,,,,,,
9,643071528,0,0,,0,,,,,,
9,643071582,0,0,,0,,,,,,
9,643071825,0,0,,0,,,,,,
9,643071852,0,0,,0,,,,,,
9,643072158,0,0,,0,,,,,,
9,643072185,0,0,,0,,,,,,
9,643072518,0,0,,0,,,,,,
9,643072581,0,0,,0,,,,,,
9,643072815,0,0,,0,,,,,,
9,643072851,0,0,,0,,,,,,
9,643075128,0,0,,0,,,,,,
9,643075182,0,0,,0,,,,,,
9,643075218,0,0,,0,,,,,,
9,643075281,0,0,,0,,,,,,
9,643075812,0,0,,0,,,,,,
9,643075821,0,0,,0,,,,,,
9,643078125,0,0,,0,,,,,,
9,643078152,0,0,,0,,,,,,
9,643078215,0,0,,0,,,,,,
9,643078251,0,0,,0,,,,,,
9,643078512,0,0,,0,,,,,,
9,643078521,0,0,,0,,,,,,
9,643081257,0,0,,0,,,,,,
9,643081275,0,0,,0,,,,,,
9,643081527,0,0,,0,,,,,,
9,643081572,0,0,,0,,,,,,
9,643081725,0,0,,0,,,,,,
9,643081752,0,0,,0,,,,,,
9,643082157,0,0,,0,,,,,,
9,643082175,0,0,,0,,,,,,
9,643082517,0,0,,0,,,,,,
9,643082571,0,0,,0,,,,,,
9,643082715,0,0,,0,,,,,,
9,643082751,0,0,,0,,,,,,
9,643085127,0,0,,0,,,,,,
9,643085172,0,0,,0,,,,,,
9,643085217,0,0,,0,,,,,,
9,643085271,0,0,,0,,,,,,
9,643085712,0,0,,0,,,,,,
9,643085721,0,0,,0,,,,,,
9,643087125,0,0,,0,,,,,,
9,643087152,0,0,,0,,,,,,
9,643087215,0,0,,0,,,,,,
9,643087251,0,0,,0,,,,,,
9,643087512,0,0,,0,,,,,,
9,643087521,0,0,,0,,,,,,
9,643102578,0,0,,0,,,,,,
9,643102587,0,0,,0,,,,,,
9,643102758,0,0,,0,,,,,,
9,643102785,0,0,,0,,,,,,
9,643102857,0,0,,0,,,,,,
9,643102875,0,0,,0,,,,,,
9,643105278,0,0,,0,,,,,,
9,643105287,0,0,,0,,,,,,
9,643105728,0,0,,0,,,,,,
9,643105782,0,0,,0,,,,,,
9,643105827,0,0,,0,,,,,,
9,643105872,0,0,,0,,,,,,
9,643107258,0,0,,0,,,,,,
9,643107285,0,0,,0,,,,,,
9,643107528,0,0,,0,,,,,,
