seed,intensity,K,start_id,depth_k,lineage_id,survivor_rank_at_depth,path_p,path_q,p_last,q_last,r_p_last,r_q_last,d_p_over_ell,d_q_over_ell,d_mid_over_ell,straddles_horizon,regscore,is_top1,is_minbeam_at_k
1000000,3600.0,8,19,8,18,4,"[2077,1367,173,1507,851,469,821,1188]","[1367,173,1507,851,469,821,1188,3334]",1188,3334,0.8037305913270345,0.7692263987184311,6.791622490534572,6.020085288718742,6.405853889626657,0,-11.0,0,0
1000000,3600.0,8,19,8,19,5,"[2077,1367,173,1507,851,469,821,2350]","[1367,173,1507,851,469,821,1188,3334]",2350,3334,0.7750831877954951,0.7692263987184311,6.151047073780676,6.020085288718742,6.0855661812497095,0,-11.0,0,0
1000000,3600.0,8,19,9,14,0,"[2077,1367,173,1507,851,469,821,3427,697]","[1367,173,1507,851,469,821,3427,697,536]",697,536,0.6860374047240858,0.4816899816291453,4.159922833206964,0.40942445746501105,1.875249187870977,1,-10.0,1,1
1000000,3600.0,8,19,9,17,1,"[2077,1367,173,1507,851,469,821,1188,942]","[1367,173,1507,851,469,821,1188,942,1341]",942,1341,0.8235901631893523,0.8187079745888306,7.235696017416418,7.126526961519008,7.181111489467713,0,-14.0,0,0
1000000,3600.0,8,19,10,14,0,"[2077,1367,173,1507,851,469,821,3427,697,536]","[1367,173,1507,851,469,821,3427,697,536,3436]",536,3436,0.4816899816291453,0.3374622034476684,0.40942445746501105,3.634455620040444,2.0219400387527267,0,-12.0,1,1
1000000,3600.0,8,19,10,17,1,"[2077,1367,173,1507,851,469,821,1188,942,1341]","[1367,173,1507,851,469,821,1188,942,1341,343]",1341,343,0.8187079745888306,0.8195668704126647,7.126526961519008,7.145732455995846,7.136129708757428,0,-16.0,0,0
1000000,3600.0,8,19,10,20,2,"[2077,1367,173,1507,851,469,821,1188,942,1341]","[1367,173,1507,851,469,821,1188,942,1341,559]",1341,559,0.8187079745888306,0.8008650830693865,7.126526961519008,6.727547777992694,6.927037369755852,0,-17.0,0,0
1000000,3600.0,8,19,11,14,0,"[2077,1367,173,1507,851,469,821,3427,697,536,3436]","[1367,173,1507,851,469,821,3427,697,536,3436,2931]",3436,2931,0.3374622034476684,0.2787295393842122,3.634455620040444,4.9477579134959155,4.29110676676818,0,-13.0,1,1
1000000,3600.0,8,19,11,17,1,"[2077,1367,173,1507,851,469,821,1188,942,1341,343]","[1367,173,1507,851,469,821,1188,942,1341,343,512]",343,512,0.8195668704126647,0.799685922575473,7.145732455995846,6.701180947784965,6.923456701890405,0,-18.0,0,0
1000000,3600.0,8,19,11,21,2,"[2077,1367,173,1507,851,469,821,1188,942,1341,559]","[1367,173,1507,851,469,821,1188,942,1341,343,512]",559,512,0.8008650830693865,0.799685922575473,6.727547777992694,6.701180947784965,6.714364362888829,0,-19.0,0,0
1000000,3600.0,8,19,11,20,3,"[2077,1367,173,1507,851,469,821,1188,942,1341,559]","[1367,173,1507,851,469,821,1188,942,1341,559,1041]",559,1041,0.8008650830693865,0.7844686167602237,6.727547777992694,6.360911645411963,6.544229711702327,0,-19.0,0,0
1000000,3600.0,8,19,12,14,0,"[2077,1367,173,1507,851,469,821,3427,697,536,3436,2931]","[1367,173,1507,851,469,821,3427,697,536,3436,2931,3019]",2931,3019,0.2787295393842122,0.22535387746095453,4.9477579134959155,6.141273997540428,5.544515955518173,0,-14.0,1,1
1000000,3600.0,8,19,12,17,1,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127]",512,127,0.799685922575473,0.8156036924061852,6.701180947784965,7.057113101701644,6.879147024743304,0,-21.0,0,0
1000000,3600.0,8,19,12,22,2,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512]","[1367,173,1507,851,469,821,1188,942,1341,343,512,810]",512,810,0.799685922575473,0.7989519135405838,6.701180947784965,6.684768006803853,6.69297447729441,0,-21.0,0,0
1000000,3600.0,8,19,13,14,0,"[2077,1367,173,1507,851,469,821,3427,697,536,3436,2931,3019]","[1367,173,1507,851,469,821,3427,697,536,3436,2931,3019,1861]",3019,1861,0.22535387746095453,0.21559194149876293,6.141273997540428,6.359557521575031,6.250415759557729,0,-15.0,1,0
1000000,3600.0,8,19,13,23,1,"[2077,1367,173,1507,851,469,821,3427,697,536,3436,2931,3019]","[1367,173,1507,851,469,821,3427,697,536,3436,2931,3019,2421]",3019,2421,0.22535387746095453,0.14213408862867222,6.141273997540428,8.002125046562039,7.071699522051233,0,-15.0,0,0
1000000,3600.0,8,19,13,17,2,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168]",127,2168,0.8156036924061852,0.8118871834784,7.057113101701644,6.9740094356865185,7.015561268694079,0,-23.0,0,0
1000000,3600.0,8,19,13,22,3,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,810]","[1367,173,1507,851,469,821,1188,942,1341,343,512,810,1353]",810,1353,0.7989519135405838,0.7235422136761448,6.684768006803853,4.998555856206429,5.841661931505142,0,-23.0,0,1
1000000,3600.0,8,19,13,24,4,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,810]","[1367,173,1507,851,469,821,1188,942,1341,343,512,810,2920]",810,2920,0.7989519135405838,0.7250238207704106,6.684768006803853,5.031685597993672,5.858226802398761,0,-23.0,0,0
1000000,3600.0,8,19,14,14,0,"[2077,1367,173,1507,851,469,821,3427,697,536,3436,2931,3019,1861]","[1367,173,1507,851,469,821,3427,697,536,3436,2931,3019,1861,2362]",1861,2362,0.21559194149876293,0.20526298552393696,6.359557521575031,6.5905199985381655,6.475038760056598,0,-16.0,1,0
1000000,3600.0,8,19,14,23,1,"[2077,1367,173,1507,851,469,821,3427,697,536,3436,2931,3019,2421]","[1367,173,1507,851,469,821,3427,697,536,3436,2931,3019,2421,1898]",2421,1898,0.14213408862867222,0.12363224403027558,8.002125046562039,8.41583886887356,8.2089819577178,0,-16.0,0,0
1000000,3600.0,8,19,14,25,2,"[2077,1367,173,1507,851,469,821,3427,697,536,3436,2931,3019,1861]","[1367,173,1507,851,469,821,3427,697,536,3436,2931,3019,1861,2511]",1861,2511,0.21559194149876293,0.1314507853166977,6.359557521575031,8.241010970860275,7.300284246217653,0,-17.0,0,0
1000000,3600.0,8,19,14,17,3,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437]",2168,437,0.8118871834784,0.7636761514844954,6.9740094356865185,5.895977987648639,6.434993711667579,0,-25.0,0,1
1000000,3600.0,8,19,14,26,4,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625]",2168,625,0.8118871834784,0.8298880344869348,6.9740094356865185,7.376520700765812,7.175265068226166,0,-25.0,0,0
1000000,3600.0,8,19,15,17,0,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,148]",437,148,0.7636761514844954,0.4469276020309318,5.895977987648639,1.186734895877583,2.354621545885528,1,-27.0,1,1
1000000,3600.0,8,19,15,27,1,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,372]",437,372,0.7636761514844954,0.7633022506385493,5.895977987648639,5.887617310564836,5.8917976491067385,0,-27.0,0,0
1000000,3600.0,8,19,15,28,2,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731]",437,731,0.7636761514844954,0.5838601484198678,5.895977987648639,1.8751699247004592,3.885573956174549,0,-27.0,0,0
1000000,3600.0,8,19,15,29,3,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,907]",437,907,0.7636761514844954,0.7713195948269266,5.895977987648639,6.066890576607081,5.981434282127858,0,-27.0,0,0
1000000,3600.0,8,19,15,30,4,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,2891]",437,2891,0.7636761514844954,0.7587321695224418,5.895977987648639,5.785427190181792,5.8407025889152155,0,-27.0,0,0
1000000,3600.0,8,19,15,26,5,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238]",625,1238,0.8298880344869348,0.8186531949994413,7.376520700765812,7.125302052662469,7.25091137671414,0,-27.0,0,0
1000000,3600.0,8,19,15,31,6,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,2966]",625,2966,0.8298880344869348,0.86117318597539,7.376520700765812,8.076077954911458,7.7262993278386345,0,-27.0,0,0
1000000,3600.0,8,19,15,32,7,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1583]",625,1583,0.8298880344869348,0.9386449149187943,7.376520700765812,9.808398477430357,8.592459589098084,0,-28.0,0,0
1000000,3600.0,8,19,16,28,0,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623]",731,623,0.5838601484198678,0.5615485970513419,1.8751699247004592,1.376268469265435,1.6257191969829472,0,-28.0,1,1
1000000,3600.0,8,19,16,30,1,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,2891]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,2891,179]",2891,179,0.7587321695224418,0.7478585868363835,5.785427190181792,5.542286489731881,5.663856839956837,0,-28.0,0,0
1000000,3600.0,8,19,16,33,2,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,2891]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,2891,1079]",2891,1079,0.7587321695224418,0.6002875805813741,5.785427190181792,2.2424984747894037,4.013962832485598,0,-28.0,0,0
1000000,3600.0,8,19,16,26,3,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238,3038]",1238,3038,0.8186531949994413,0.8339881290292209,7.125302052662469,7.468201601873088,7.296751827267777,0,-28.0,0,0
1000000,3600.0,8,19,16,34,4,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238,3236]",1238,3236,0.8186531949994413,0.8227692262496971,7.125302052662469,7.217339309393322,7.171320681027895,0,-28.0,0,0
1000000,3600.0,8,19,16,35,5,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238,1278]",1238,1278,0.8186531949994413,0.8623356957385846,7.125302052662469,8.10207246346156,7.613687258062015,0,-29.0,0,0
1000000,3600.0,8,19,16,36,6,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238,1826]",1238,1826,0.8186531949994413,0.8769028971010289,7.125302052662469,8.42780498834509,7.7765535205037795,0,-29.0,0,0
1000000,3600.0,8,19,16,37,7,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,2966]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238,1278]",2966,1278,0.86117318597539,0.8623356957385846,8.076077954911458,8.10207246346156,8.089075209186507,0,-29.0,0,0
1000000,3600.0,8,19,17,28,0,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269]",623,2269,0.5615485970513419,0.48156121585222494,1.376268469265435,0.41230374776870554,0.48198236074836415,1,-29.0,1,1
1000000,3600.0,8,19,17,30,1,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,2891,179]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,2891,179,3301]",179,3301,0.7478585868363835,0.6374354131838289,5.542286489731881,3.0731492639481224,4.30771787684,0,-29.0,0,0
1000000,3600.0,8,19,17,34,2,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238,3236]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238,3236,52]",3236,52,0.8227692262496971,0.8104767134603418,7.217339309393322,6.942470367280482,7.0799048383369,0,-29.0,0,0
1000000,3600.0,8,19,17,38,3,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238,3236]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,625,1238,3236,146]",3236,146,0.8227692262496971,0.8279758110250239,7.217339309393322,7.333762084275785,7.275550696834553,0,-29.0,0,0
1000000,3600.0,8,19,18,28,0,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500]",2269,3500,0.48156121585222494,0.476696282344104,0.41230374776870554,0.5210869680704552,0.4666953579195797,0,-30.0,1,1
1000000,3600.0,8,19,18,30,1,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,2891,179,3301]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,2891,179,3301,2975]",3301,2975,0.6374354131838289,0.5709609182388786,3.0731492639481224,1.5867343692793725,2.3299418166137476,0,-31.0,0,0
1000000,3600.0,8,19,18,39,2,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,2891,179,3301]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,2891,179,3301,3500]",3301,3500,0.6374354131838289,0.476696282344104,3.0731492639481224,0.5210869680704552,1.2760311479388347,1,-31.0,0,0
1000000,3600.0,8,19,19,28,0,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,1857]",3500,1857,0.476696282344104,0.15710887383244349,0.5210869680704552,7.667278669921133,4.094182818995795,0,-31.0,1,0
1000000,3600.0,8,19,19,40,1,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672]",3500,2672,0.476696282344104,0.4733346719226756,0.5210869680704552,0.5962548622323115,0.558670915151384,0,-31.0,0,0
1000000,3600.0,8,19,19,41,2,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,3088]",3500,3088,0.476696282344104,0.4017916909510152,0.5210869680704552,2.196004549888378,1.3585457589794163,0,-31.0,0,0
1000000,3600.0,8,19,19,30,3,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,2891,179,3301,2975]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,2891,179,3301,2975,3088]",2975,3088,0.5709609182388786,0.4017916909510152,1.5867343692793725,2.196004549888378,0.3046350903045025,1,-34.0,0,1
1000000,3600.0,8,19,20,28,0,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,1857]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,1857,547]",1857,547,0.15710887383244349,0.1301184786523103,7.667278669921133,8.270802253544739,7.969040461732936,0,-32.0,1,0
1000000,3600.0,8,19,20,40,1,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,773]",2672,773,0.4733346719226756,0.4610399255068115,0.5962548622323115,0.8711737497522516,0.7337143059922822,0,-32.0,0,0
1000000,3600.0,8,19,20,42,2,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,1721]",2672,1721,0.4733346719226756,0.4621909644946152,0.5962548622323115,0.8454357355374349,0.7208452988848733,0,-32.0,0,0
1000000,3600.0,8,19,20,43,3,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,2175]",2672,2175,0.4733346719226756,0.4638298623405818,0.5962548622323115,0.8087888656198419,0.7025218639260766,0,-32.0,0,1
1000000,3600.0,8,19,20,44,4,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,2878]",2672,2878,0.4733346719226756,0.41698242796782475,0.5962548622323115,1.856329343909292,1.2262921030708018,0,-32.0,0,0
1000000,3600.0,8,19,20,41,5,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,3088]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,3088,2082]",3088,2082,0.4017916909510152,0.3818998598348149,2.196004549888378,2.6407994156160712,2.4184019827522243,0,-32.0,0,0
1000000,3600.0,8,19,21,40,0,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,773]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,773,46]",773,46,0.4610399255068115,0.42078818018949066,0.8711737497522516,1.771230137177634,1.3212019434649422,0,-33.0,1,0
1000000,3600.0,8,19,21,43,1,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,2175]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,2175,2099]",2175,2099,0.4638298623405818,0.4434571650846555,0.8087888656198419,1.264336225112589,1.0365625453662146,0,-33.0,0,0
1000000,3600.0,8,19,21,44,2,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,2878]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,2878,1652]",2878,1652,0.41698242796782475,0.3952525386828424,1.856329343909292,2.342224439756941,2.099276891833116,0,-33.0,0,0
1000000,3600.0,8,19,21,41,3,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,3088,2082]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,3088,2082,2015]",2082,2015,0.3818998598348149,0.3365390450336632,2.6407994156160712,3.6550980697176088,3.147948742666841,0,-33.0,0,0
1000000,3600.0,8,19,21,45,4,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,3088,2082]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,3088,2082,3235]",2082,3235,0.3818998598348149,0.37363502670280707,2.6407994156160712,2.8256067026746914,2.733203059145382,0,-33.0,0,0
1000000,3600.0,8,19,21,42,5,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,1721]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,1721,722]",1721,722,0.4621909644946152,0.4498814639957366,0.8454357355374349,1.1206845343830367,0.9830601349602353,0,-34.0,0,0
1000000,3600.0,8,19,21,46,6,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,1721]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,1721,3083]",1721,3083,0.4621909644946152,0.449577126638969,0.8454357355374349,1.1274897245612865,0.9864627300493612,0,-34.0,0,0
1000000,3600.0,8,19,21,47,7,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,2175]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,1721,722]",2175,722,0.4638298623405818,0.4498814639957366,0.8087888656198419,1.1206845343830367,0.96473670000144,0,-34.0,0,1
1000000,3600.0,8,19,22,45,0,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,3088,2082,3235]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,3088,2082,3235,203]",3235,203,0.37363502670280707,0.35053814357858815,2.8256067026746914,3.3420687100159037,3.083837706345298,0,-34.0,1,0
1000000,3600.0,8,19,22,43,1,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,2175,2099]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,2672,2175,2099,969]",2099,969,0.4434571650846555,0.44185261210380683,1.264336225112589,1.3002151204993642,1.2822756728059759,0,-35.0,0,0
1000000,3600.0,8,19,22,48,2,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,3088,2082,3235]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,3088,2082,3235,1112]",3235,1112,0.37363502670280707,0.3426159126093935,2.8256067026746914,3.5192151798216362,3.1724109412481645,0,-35.0,0,0
1000000,3600.0,8,19,22,49,3,"[2077,1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,3088,2082,3235]","[1367,173,1507,851,469,821,1188,942,1341,343,512,127,2168,437,731,623,2269,3500,3088,2082,3235,1375]",3235,1375,0.37363502670280707,0.3273892821127471,2.8256067026746914,3.8596929884093636,3.342649845542028,0,-35.0,0,0
